Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;PA;SANTAREM;A.E. AGUIAR SILVA COMERCIO - ME; 22.883.246/0001-91;TRAVESSA VINTE E CINCO;90;;NOVA REPUBLICA;68025-490;GLP;28/12/2022;105;;R$ / 13 kg;FOGAS
SE;MG;POUSO ALEGRE;MARILIA ADRIELY DE OLIVEIRA 10281741603; 21.798.503/0001-24;PC NAIR MASSAFERA DA SILVA;66;;SAO JOAO;37550-000;GLP;29/12/2022;100;;R$ / 13 kg;BRANCA
NE;CE;CRATO;ANA LEIDE RODRIGUES COELHO ME; 21.917.594/0001-70;RUA CORENEL MANOEL LUDGERO;227;;PINTO MADEIRA;63102-300;GLP;28/12/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;PA;ANANINDEUA;DANILO NASCIMENTO DE FARIAS; 19.274.616/0001-89;TRAVESSA   WE-23 CIDADE NOVA II;12;LOJA;CIDADE NOVA;67130-510;GLP;27/12/2022;115;;R$ / 13 kg;BAHIANA
SE;SP;JAU;DELGADO & DIZ DISTRIBUIDORA DE GAS LTDA; 22.865.321/0001-91;AVENIDA JOAO FERRAZ NETTO;1520;;JARDIM FERREIRA DIAS;17209-655;GLP;27/12/2022;117;;R$ / 13 kg;LIQUIGÁS
SE;SP;RIO CLARO;CELSO ROSSI & CIA LTDA; 21.390.251/0001-08;AVENIDA   40 A;390;;VILA ALEMA;13506-630;GLP;28/12/2022;95;;R$ / 13 kg;LIQUIGÁS
SE;SP;MOGI DAS CRUZES;R & D COMERCIO DE GAS - LTDA; 22.881.308/0001-26;AVENIDA JAPAO;3600;;ALTO IPIRANGA;08730-330;GLP;26/12/2022;95,99;;R$ / 13 kg;BRANCA
SE;ES;CARIACICA;COMERCIAL PONTARA LTDA. ME.; 04.169.585/0002-00;RUA   3 DE JULHO;32;;ITACIBA;29150-420;GLP;29/12/2022;95;;R$ / 13 kg;BRANCA
SE;SP;VOTUPORANGA;L H DE OLIVEIRA GONCALVES; 21.729.794/0001-07;AVENIDA JOSE MARAO FILHO;4080;;POLO COMERCIAL E INDUSTRIAL DE VOTUPORANGA;15502-045;GLP;26/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PE;OLINDA;J A C LIMA COMÉRCIO DE GÁS ME; 19.309.035/0001-35;AVENIDA  NILO DE SOUZA COELHO;2090;;JARDIM BRASIL;53300-380;GLP;27/12/2022;100;;R$ / 13 kg;BRANCA
NE;CE;CAUCAIA;MEGA COMERCIAL VAREJISTA DE GLP LTDA; 22.652.088/0001-69;AVENIDA DOM.ALMEIDA LUSTOSA;1555;PARTE DO LOTE 01;PARQUE ALBANO;61645-000;GLP;28/12/2022;115;;R$ / 13 kg;BAHIANA
SE;RJ;NOVA IGUACU;PALMARES COMERCIO DE GAS GLP LTDA - EPP; 23.095.794/0001-10;AVENIDA ABILIO AUGUSTO TAVORA;2506;QUADRA  D  LOTE 18;JARDIM PALMARES;26277-400;GLP;27/12/2022;105;;R$ / 13 kg;CONSIGAZ
SE;RJ;RESENDE;VIA GÁS DE RESENDE LTDA - ME; 23.303.095/0001-18;AVENIDA   JEFFERSON GERALDO BRUNO;500;A;PARAISO;27536-015;GLP;27/12/2022;110;;R$ / 13 kg;BRANCA
S;PR;FOZ DO IGUACU;RUBIS ALEXANDRE WEILER; 23.146.300/0001-89;RUA PROFETA  ELIAS;210;;JARDIM EVANGELICO;85870-590;GLP;27/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;JUAZEIRO DO NORTE;ITACIANA NOGUEIRA DE SOUZA; 16.939.659/0001-48;RUA SANTA  ISABEL;1538;;SAO MIGUEL;63020-060;GLP;29/12/2022;110;;R$ / 13 kg;COPA ENERGIA
S;PR;MARINGA;HRA COMERCIO DE GAS LTDA - EPP; 23.531.126/0001-98;AVENIDA DOS PALMARES;1016;;JARDIM AMERICA;87045-290;GLP;26/12/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;ITABORAI;L R COMÉRCIO E TRANSPORTE DE GÁS LTDA ME; 14.086.967/0001-42;RUA   JAIR GOMES DA SILVA;SN;LOTE 433;JOAQUIM DE OLIVEIRA;24813-564;GLP;29/12/2022;87,99;;R$ / 13 kg;BRANCA
S;PR;UMUARAMA;R. MIRANDA DOS SANTOS - COMERCIO DE GAS; 22.444.832/0001-30;AVENIDA RIO GRANDE DO NORTE;4447;;ZONA V;87504-000;GLP;26/12/2022;115;;R$ / 13 kg;ULTRAGAZ
NE;PI;TERESINA;MARIA DE F M DE SOUSA COMÉRCIO DE GÁS EIRELI ME; 22.897.275/0001-02;RUA   CASTELO DO PIAUI;2606;;MEMORARE;64009-330;GLP;27/12/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;SC;BIGUACU;JULIANO VARELA AGOSTINETTO EIRELI  ME; 16.649.882/0001-50;RUA HIPOLITO HENRIQUE PFLEGER;3067;;RIO CAVEIRAS;88161-770;GLP;28/12/2022;125;;R$ / 13 kg;BRANCA
NE;PB;JOAO PESSOA;TAYANNE OLIVEIRA DA SILVA 70379403480; 21.939.949/0001-21;RUA   WALFREDO GOMES CORREIA;258;SALA 002;JOSE AMERICO DE ALMEIDA;58073-400;GLP;26/12/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;COLOMBO;DALTON LUIZ PERUSSOLO - ME; 21.823.994/0001-16;RUA ANTONIO PUPPI;692;ANEXO AO BARRACÃO;CENTRO;83414-200;GLP;26/12/2022;95;;R$ / 13 kg;ULTRAGAZ
CO;MT;CACERES;FABIO RENATO DE MORAES SILVA - ME; 23.202.295/0001-84;RUA DOS RUBIS;SN;;COHAB VELHA;78200-000;GLP;27/12/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;MT;CACERES;NEVES TRINDADE E TRINDADE LTDA; 17.665.230/0001-72;RUA PADRE CASSEMIRO;2430;;SANTA CRUZ;78200-000;GLP;27/12/2022;99,99;;R$ / 13 kg;ULTRAGAZ
S;PR;CURITIBA;MARIANE OLIVEIRA DOS SANTOS 02953461914; 23.255.421/0001-69;AVENIDA ANITA GARIBALDI;4891;;BARREIRINHA;82220-000;GLP;27/12/2022;105;;R$ / 13 kg;BRANCA
SE;SP;ARACATUBA;VANESSA DE SOUZA VENANCIO - ME; 23.171.007/0001-71;AVENIDA DOIS DE DEZEMBRO;1445;;AMIZADE;16074-400;GLP;26/12/2022;89,99;;R$ / 13 kg;BRANCA
NE;PE;RECIFE;J. G. COUTINHO DE ARAUJO - ME; 19.344.824/0001-07;RUA CONEGO OLIMPIO TORRES;63;;CAMPINA DO BARRETO;52121-050;GLP;26/12/2022;100;;R$ / 13 kg;LIQUIGÁS
S;RS;CANOAS;CLEBER ROGERIO SILVEIRA DO NASCIMENTO; 23.012.423/0001-27;RUA   PONCHE VERDE;75;;ESTÂNCIA VELHA;92032-400;GLP;26/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;ARAPONGAS;A.A. COMÉRCIO DE GÁS LTDA.; 23.486.739/0001-50;RUA UIRAPURU;750;;CENTRO;86700-060;GLP;27/12/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;MAUA;NOVA BARÃO COMÉRCIO DE GÁS EIRELI - ME; 23.877.927/0001-00;AVENIDA BARAO DE MAUA;3294;;JD MARINGA;09340-440;GLP;27/12/2022;115;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO JOSE DO RIO PRETO;TOFALETE COMERCIO DE GAS EIRELI; 23.304.564/0001-13;AVENIDA DOUTOR LINEU DE ALCANTARA GIL;4575;;JARDIM DOS GOMES;15075-000;GLP;28/12/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;SP;GUARATINGUETA;COMERCIAL SAO JOAO GUARATINGUETA LTDA; 13.852.274/0001-50;AVENIDA JOAO PESSOA;1781;;PEDREGULHO;12515-010;GLP;27/12/2022;90;;R$ / 13 kg;FOGAS
SE;RJ;VOLTA REDONDA;JOIL DE S. GUERRA - ME; 08.278.243/0001-06;AVENIDA   GETÚLIO VARGAS;15;;CENTRO;27253-410;GLP;26/12/2022;102,9;;R$ / 13 kg;ULTRAGAZ
NE;PB;JOAO PESSOA;RAMOM D ELIMA SILVA ME; 19.686.653/0001-02;RUA DEPUTADO  LUIZ CLEMENTINO DE OLIVEIRA;51;;JAGUARIBE;58015-600;GLP;26/12/2022;110;;R$ / 13 kg;MINASGAS
SE;SP;SAO CARLOS;DAIENE SUELEM MARTINS CARDOSO; 23.956.698/0001-19;AVENIDA ROMUALDO VILLANI;311;;JARDIM IPANEMA;13563-651;GLP;27/12/2022;110;;R$ / 13 kg;ULTRAGAZ
NE;RN;MOSSORO;FRANCISCO CANINDE DOS SANTOS; 22.858.851/0001-02;RUA DELFINO FREIRE;430;;BOA VISTA;59605-160;GLP;27/12/2022;115;;R$ / 13 kg;LIQUIGÁS
NE;CE;CAUCAIA;JL COMERCIO DE GAS GLP LTDA - ME; 20.835.178/0001-60;RUA   ANHANGÁ;962;;PARQUE POTIRA (JUREMA);61650-520;GLP;28/12/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO JOAO DA BOA VISTA;THIAGO OSMAR CANDIDO BERNARDO 29476991810; 23.537.107/0001-79;AVENIDA PROFESSORA  ISETTE CORREA FONTAO;1931;;JARDIM DAS FLORES;13876-750;GLP;29/12/2022;105;;R$ / 13 kg;BRANCA
NE;CE;MARACANAU;J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 08.286.434/0003-73;RUA CONÊGO DE CASTRO;9651;;ALTO ALEGRE II;61921-525;GLP;28/12/2022;109;;R$ / 13 kg;LIQUIGÁS
SE;ES;VILA VELHA;KUSTER GAS LTDA - ME; 23.983.967/0001-36;RUA ARISTON FERNANDES DE ALMEIDA;8;;ATAÍDE;29119-042;GLP;29/12/2022;100;;R$ / 13 kg;BRANCA
S;PR;CURITIBA;ANGELA GONÇALVES; 23.196.860/0001-48;RUA ALBERICO FLORES BUENO;1016;;BAIRRO ALTO;82840-170;GLP;29/12/2022;99,9;;R$ / 13 kg;ULTRAGAZ
SE;MG;POUSO ALEGRE;MAGLIONI RIBEIRO & CIA LTDA; 21.414.958/0024-95;RUA JOAO NUNES DE OLIVEIRA JUNIOR;148;;FOCH;37550-001;GLP;29/12/2022;115;;R$ / 13 kg;FOGAS
SE;MG;GOVERNADOR VALADARES;FT COMERCIO DE GAS LTDA; 15.299.532/0001-49;AVENIDA ITALIA;286;;GRA-DUQUESA;35057-380;GLP;27/12/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;MG;ITUIUTABA;FLAVIO JOSE PIMENTA 07250626655; 23.312.659/0001-89;AVENIDA   VINTE E NOVE;1808;;CENTRO;38300-106;GLP;26/12/2022;100;;R$ / 13 kg;COPA ENERGIA
S;PR;SAO JOSE DOS PINHAIS;DURAGÁS COMERCIO E DISTRIBUIDORA DE GÁS LTDA - ME; 23.730.857/0001-62;AVENIDA DATORRES;4465;;SÃO PEDRO;83005-450;GLP;27/12/2022;97;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NILOPOLIS;KELLY GÁS COMERCIO DE BOTIJÃO DE GÁS LTDA; 21.195.629/0001-04;ESTRADA ELISEU DE ALVARENGA;S/N;LT 01;CENTRO;26525-102;GLP;28/12/2022;100;;R$ / 13 kg;BRANCA
SE;MG;GOVERNADOR VALADARES;JUCILANE DE CASTRO LOPES COELHO; 21.700.171/0001-01;AV PADRE LEONARDO SENNE;364;FUNDOS;ALTINOPOLIS;35010-970;GLP;26/12/2022;120;;R$ / 13 kg;LIQUIGÁS
S;PR;COLOMBO;ANTONIO AUGUSTO FERREIRA - DISTRIBUIDORA DE GÁS - ME; 22.819.425/0001-60;RUA PEDRO DO ROSÁRIO;1400;;GUARAITUBA;83410-380;GLP;26/12/2022;99,9;;R$ / 13 kg;ULTRAGAZ
N;RO;CACOAL;B & M COMERCIO DE COMBUSTIVEIS LTDA - EPP; 21.308.282/0001-69;AVENIDA CASTELO BRANCO;SN;"LOTE: 70 108 120 132;";GREE VILLE I;76960-970;GLP;27/12/2022;137;;R$ / 13 kg;FOGAS
CO;MT;RONDONOPOLIS;A CARLOS RIBEIRO COMERCIO; 21.798.711/0001-23;RUA BARAO DO RIO BRANCO;6006;QUADRA13                  LOTE  11;JARDIM DO PARQUE II;78711-088;GLP;26/12/2022;135;;R$ / 13 kg;ULTRAGAZ
NE;PB;PATOS;JOSE ROBERIO HENRIQUE DA SILVA 07887553407; 15.508.525/0001-00;RUA LIMA CAMPOS;729;;SAO SEBASTIAO;58706-317;GLP;28/12/2022;110;;R$ / 13 kg;MINASGAS
SE;SP;VARZEA PAULISTA;BOM GAS VARZEA PAULISTA LTDA; 23.883.375/0001-42;AVENIDA BERTIOGA;690;LOTE  40                  QUADRAF;VILA TUPI;13225-000;GLP;27/12/2022;101,99;;R$ / 13 kg;ULTRAGAZ
CO;MT;VARZEA GRANDE;JACQUELYNE TABORY ME; 18.005.248/0001-00;AVENIDA FILINTO MULLER;2187 A;;AGUA VERMELHA;78138-000;GLP;28/12/2022;120;;R$ / 13 kg;COPA ENERGIA
SE;MG;CORONEL FABRICIANO;ALAN SOARES DE PAULA 11737292670; 22.828.418/0001-24;R GUSTAVO RODRIGUES DA SILVA;36;LOJA B;SANTO ANTÔNIO;35171-046;GLP;29/12/2022;120;;R$ / 13 kg;NGC DISTRIBUIDORA
CO;MT;VARZEA GRANDE;LOURIVAL JOSE DE SOUZA - ME; 18.732.996/0002-76;RUA SÃO PAULO;15;QD 09 LT 15;CENTRO SUL;78135-613;GLP;28/12/2022;120;;R$ / 13 kg;COPA ENERGIA
SE;RJ;SAO GONCALO;TRES IRMAOS COMERCIO E TRANSPORTE DE GLP EIRELI; 24.071.345/0001-02;AVENIDA ALZIRA VARGAS DO AMARAL PEIXOTO;94;;LARANJAL;24721-020;GLP;27/12/2022;96;;R$ / 13 kg;BRANCA
NE;PB;BAYEUX;MAIS GAS COMERCIO DE GAS E AGUA LTDA; 24.463.369/0001-07;RUA GUSTAVO MACIEL MONTEIRO;928;LETRA B;CENTRO;58307-240;GLP;26/12/2022;110;;R$ / 13 kg;BAHIANA
SE;SP;SAO PAULO;J BIRIBA COMERCIO E DISTRIBUIDORA DE GÁS E AGUA LTDA - ME; 21.009.687/0001-04;PRAÇA   LEONARDO DE BARROS CARVALHO;102;;VILA NHOCUNE;03559-090;GLP;26/12/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;ES;VITORIA;CPC DISTRIBUIDORA DE GAS LTDA; 24.333.859/0001-80;RUA MARINS ALVARINO;544;LOJA  01;ITARARE;29047-660;GLP;28/12/2022;110;;R$ / 13 kg;BRANCA
SE;RJ;SAO GONCALO;FULL GÁS COMERCIO E TRANSPORTES DE GÁS LTDA - ME; 23.518.263/0001-92;AVENIDA JOSÉ MENDONÇA DE CAMPOS;800;CASA 1 LT 01;MUTONDO;24450-260;GLP;27/12/2022;89,99;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;I S COMERCIO DE GAS E AGUA EIRELI; 24.386.721/0001-40;RUA   AIRAS SANTIAGO;45;;NOVA ESPERANÇA;69037-545;GLP;26/12/2022;126;;R$ / 13 kg;FOGAS
SE;SP;SAO JOSE DO RIO PRETO;A.P. VALADARES - DISTRIBUIDORA - ME; 24.423.189/0001-93;RUA   FRANCISCO BARBETTA;76;;CONJUNTO HABITACIONAL SÃO DEOCLECIANO;15057-390;GLP;28/12/2022;120;;R$ / 13 kg;BRANCA
SE;MG;POUSO ALEGRE;OURO FINO GAS LTDA - ME; 21.656.867/0002-50;AV VICENTE SIMOES;800;;CENTRO;37550-136;GLP;29/12/2022;89,99;;R$ / 13 kg;CONSIGAZ
S;PR;GUARAPUAVA;JAPACA E EVENTOS LTDA; 24.454.083/0001-57;AVENIDA SEBASTIAO DE CAMARGO RIBAS;1001;SALA  B;BONSUCESSO;85055-000;GLP;26/12/2022;112;;R$ / 13 kg;BRANCA
N;AM;MANAUS;ROBERSON LIMA GUIMARAES - EPP; 23.485.863/0001-00;RUA DOUTOR  ERNESTO ADOLFO (B NOVAS);34;;CIDADE NOVA;69090-322;GLP;27/12/2022;120;;R$ / 13 kg;FOGAS
CO;DF;BRASILIA;GAS BRASIL COMERCIO DE GASES LTDA; 23.934.155/0001-09;QUADRA QNM 23 CONJUNTO A;.;LOTE 46;CEILANDIA SUL (CEILANDIA);72215-231;GLP;27/12/2022;94,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;OURO GAS LTDA; 23.934.139/0001-08;QUADRA QS 5 RUA 311;.;LOTE 11;AREAL AGUAS CLARAS;71964-180;GLP;27/12/2022;94,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;PERI PERI COMERCIO DE GÁS LTDA - EPP; 24.423.589/0001-07;AVENIDA MINISTRO LAUDO FERREIRA DE CAMARGO;167;;JARDIM PERI PERI;05537-001;GLP;26/12/2022;105;;R$ / 13 kg;BRANCA
SE;SP;SUZANO;SANDRO ROBERTO DOS SANTOS GAZ; 11.030.908/0001-64;AVENIDA MIGUEL BADRA;2050;;CIDADE MIGUEL BADRA;08690-000;GLP;29/12/2022;95;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;TO;ARAGUAINA;QUERO GAS E AGUA EIRELI; 24.605.447/0001-52;AVENIDA BRASIL;479;;SETOR COIMBRA;77826-566;GLP;27/12/2022;120;;R$ / 13 kg;BRANCA
CO;MS;DOURADOS;JOEL OZORIO SILVA EIRELI - ME; 14.216.598/0001-65;RUA BELA VISTA;995;;JARDIM ÁGUA BOA;79811-080;GLP;26/12/2022;110;;R$ / 13 kg;BRANCA
NE;PI;PICOS;KAIO RAFAEL SILVA ME; 12.481.411/0001-25;RUA SANTA RITA;1719;;CANTO DA VARZEA;64600-144;GLP;27/12/2022;115;;R$ / 13 kg;BRANCA
SE;RJ;NILOPOLIS;ARRUDA AGUIAR REVENDEDORA DE GÁS LTDA; 24.259.363/0001-04;ESTRADA MARECHAL CASTELO BRANCO;810;LOJA;CENTRO;26525-124;GLP;28/12/2022;95;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;TRINDADE;LEANDRO RODRIGUES DE OLIVEIRA 00388593199; 22.923.850/0001-02;RUA MOZARLANDIA;S/N;QD 180 LT 05;SETOR MAYSA;75380-000;GLP;29/12/2022;99,99;;R$ / 13 kg;BRANCA
SE;RJ;CABO FRIO;BOMGÁS DO JARDIM ESPERANÇA LTDA - EPP; 24.103.444/0001-10;RUA MANOEL SILVA;13;LOTE 18 E 19;JARDIM ESPERANÇA;28905-970;GLP;27/12/2022;85,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;ASSIS;D GARCIA DE SOUZA GAS; 23.303.409/0001-82;RUA VEREADOR DAVID PASSARINHO;620;;VILA SOUZA;19804-400;GLP;27/12/2022;104,9;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;DIADEMA;CTORRES DISTRIBUIDORA EIRELI ME; 24.690.882/0001-22;AVENIDA NOSSA SENHORA DO NAVEGANTES;620;;ELDORADO;09972-260;GLP;29/12/2022;105;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO JOAO DA BOA VISTA;VANDA PEREIRA RAMOS PEREIRA 1728702830; 20.725.531/0001-59;AVENIDA PROFESSORA  ISETTE CORREA FONTAO;1390;;JARDIM DAS FLORES;13876-750;GLP;29/12/2022;105;;R$ / 13 kg;BRANCA
S;PR;SAO JOSE DOS PINHAIS;RENATO HARMATCHUK; 23.961.348/0001-40;RUA   ESTELA MARI REZENDE;10311;;BORDA DO CAMPO;83075-452;GLP;26/12/2022;100;;R$ / 13 kg;BRANCA
SE;MG;CONTAGEM;GUILHERME COMERCIO DE GAS LTDA ME; 24.547.883/0001-12;AVENIDA  DAS BANDEIRAS;40;;JARDIM LAGUNA;32140-300;GLP;29/12/2022;110;;R$ / 13 kg;BRANCA
SE;SP;ITAPECERICA DA SERRA;DA SERRA DISTRIBUIDORA DE GAS LTDA; 24.822.560/0001-90;AVENIDA QUINZE DE NOVEMBRO;1391;;CENTRO;06850-100;GLP;26/12/2022;96,99;;R$ / 13 kg;CONSIGAZ
SE;SP;ARACATUBA;THIAGO ITALO BURGARELLI 37883951840; 24.461.722/0001-01;AVENIDA IBIRAPUERA;1262;;PALMEIRAS;16071-165;GLP;26/12/2022;89,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;MAXXIGÁS COMERCIAL LTDA ME; 03.480.334/0001-06;AVENIDA   MONTEMAGNO;700;;VILA FORMOSA;03371-000;GLP;29/12/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;TIMOTEO;LUCAS ASSIS FAJARDO; 24.946.837/0001-96;RUA ANTONIO SILVA;7;;QUITANDINHA;35180-071;GLP;27/12/2022;125;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;RO;ARIQUEMES;RONDON GAS AGUA LTDA; 23.608.500/0001-06;AVENIDA PRESIDENTE GETULIO VARGAS;5186;;NOVA UNIAO 03;76871-395;GLP;27/12/2022;132;;R$ / 13 kg;FOGAS
SE;SP;JAU;CHASLISTON LUIZ ULLRICH; 24.863.353/0001-83;RUA TENENTELOPES;1147;;CENTRO;17201-460;GLP;27/12/2022;118;;R$ / 13 kg;CONSIGAZ
NE;MA;IMPERATRIZ;VERA E BRITO LTDA; 06.234.242/0001-26;AVENIDA INDUSTRIAL;599;ANEXO 1;BOM SUCESSO;65900-970;GLP;28/12/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;MOGI MIRIM;EDSON ARLEI BUENO DA SILVA - ME; 11.474.514/0002-86;RUA   ROMEU ALBANI;363;;PARQUE REAL;13803-810;GLP;27/12/2022;100;;R$ / 13 kg;COPA ENERGIA
NE;PE;GARANHUNS;TERRA DA GAROA GAS LTDA; 24.791.549/0001-00;AVENIDA PRESIDENTE COSTA E SILVA;283;;HELIOPOLIS;55293-970;GLP;26/12/2022;104,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;OSASCO;DMF GAS COMERCIO VAREJISTA DE GLP LTDA ME; 24.390.480/0001-02;RUA PARANAENSE;1013;;CONCEIÇÃO;06140-052;GLP;27/12/2022;100;;R$ / 13 kg;BRANCA
SE;MG;NOVA LIMA;RN GÁS LTDA ME; 24.832.028/0001-53;AV CANADA;510;;JARDIM CANADA;34000-000;GLP;29/12/2022;106;;R$ / 13 kg;LIQUIGÁS
SE;SP;ARACATUBA;FERNANDA PEDAO DA SILVA; 24.727.717/0001-06;AVENIDA PRESTES MAIA;1434;;AMIZADE;16074-325;GLP;26/12/2022;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MURIAE;MANANCIAL REVENDEDORA DE AGUA E GAS LTDA; 23.865.911/0001-87;RUA SELMA DE ALMEIDA MACEDO;36;;SANTANA;36880-000;GLP;26/12/2022;110;;R$ / 13 kg;BRANCA
SE;SP;FRANCA;F. H. DE ALMEIDA SERVICOS E COMERCIO DE GAS EIRELI; 14.280.073/0004-31;RUA   MINAS GERAIS;1285;;VILA APARECIDA;14401-229;GLP;27/12/2022;105;;R$ / 13 kg;CONSIGAZ
NE;RN;NATAL;NICOLAS RIBEIRO PACHECO; 23.238.302/0001-06;RUA ADOLFO GORDO;2199;;CIDADE DA ESPERANÇA;20436-165;GLP;27/12/2022;115;;R$ / 13 kg;LIQUIGÁS
SE;MG;JUIZ DE FORA;GASFORT DISTRIBUIDORA LTDA; 24.790.815/0001-80;RUA TRAJANO BRAZ OLIVEIRA;299;TELHEIRO;JARDIM NATAL;36083-530;GLP;26/12/2022;100;;R$ / 13 kg;BRANCA
SE;SP;VOTUPORANGA;NATALIA FERNANDA NOVAES MARQUES 43589206837 - ME; 22.531.421/0001-81;R JERONIMO FIGUEIRA DA COSTA;3666;;POZZOBON;15503-110;GLP;26/12/2022;110;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;JM ULTRAAZUL COMERCIO DE GAS LTDA; 23.785.055/0001-50;ESTRADA DA BARONESA;84;;PARQUE BOLOGNE;04941-172;GLP;28/12/2022;115;;R$ / 13 kg;ULTRAGAZ
N;TO;PALMAS;ALLINE OLIVEIRA VERA; 16.790.510/0001-40;906 SUL AVENIDA LO 23;1;LT 32;PLANO DIRETOR SUL;77023-392;GLP;26/12/2022;120;;R$ / 13 kg;BRANCA
SE;SP;BIRIGUI;A. DE PAULO PADILHA GÁS ME; 07.853.502/0001-04;RUA   MANOEL MARIN BERBEL;2011;;VILA ISABEL MARIN;16204-044;GLP;29/12/2022;99,99;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;PR DAUAN COMERCIO DE GAS LTDA; 23.749.702/0001-78;AVENIDA PEDRO BUENO;1735;;JABAQUARA;04342-011;GLP;28/12/2022;109,99;;R$ / 13 kg;LIQUIGÁS
N;PA;MARABA;BORGES E MARINHO LTDA - ME; 25.054.492/0001-29;RUA   VILA LOBOS;22;QD 60;BOM PLANALTO;68501-600;GLP;28/12/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;ES;SERRA;J JOSE PEREIRA - ME; 25.346.565/0001-56;AVENIDA   D;19;;MANOEL PLAZA;29160-444;GLP;27/12/2022;100;;R$ / 13 kg;CONSIGAZ
N;RO;JI-PARANA;FORTE ENGENHARIA COMERCIO E TRANSPORTES LTDA; 25.064.540/0001-60;RUA TRINTA E UM DE MARCO;915;;JARDIM DOS MIGRANTES;76900-680;GLP;27/12/2022;125;;R$ / 13 kg;FOGAS
SE;SP;BAURU;DAVI SIMOES PEREIRA COMERCIO DE GLP; 24.963.429/0001-42;RUA LUIZ PEREIRA DA SILVA;44767;;VILA SAO PAULO;17022-111;GLP;28/12/2022;100;;R$ / 13 kg;COPA ENERGIA
SE;SP;VINHEDO;CAMARGO & BRAGA COMERCIO DE GAS LTDA - ME; 25.177.645/0001-25;RUA APARECIDA ORTIZ DE CAMARGO CIENI;116;;CAPELA;13280-000;GLP;26/12/2022;112;;R$ / 13 kg;ULTRAGAZ
NE;SE;ARACAJU;ANTONIO CARLOS BISPO JUNIOR; 24.949.241/0001-40;RUA SEVERO JOSE DOS SANTOS;216;;INDUSTRIAL;49066-230;GLP;29/12/2022;104,9;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;CAMPINA GRANDE;MERCADINHO MENOR PREÇO COMERCIO DE ALIMENTOS E BEBIDAS LTDA - ME; 70.097.068/0001-16;RUA ALMIRANTE BARROSO;1780;;CRUZEIRO;58106-123;GLP;26/12/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PB;JOAO PESSOA;ROGERIO LEONARDO DOS SANTOS; 11.707.902/0001-89;RUA   ANTÔNIO FÉLIX COSTA;384;;MANGABEIRA;58056-320;GLP;28/12/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;TEOFILO OTONI;DISTRIBUIDORA DE GAS VESPERMANN LTDA; 06.951.302/0006-36;RUA FLORIANO PEIXOTO;841;;MANOEL PIMENTA;39802-050;GLP;28/12/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;MATAO;V S T RIBEIRO ME; 24.965.219/0001-93;RUA   MARINA GANDINI;341;;JARDIM CAMBUÍ;15990-526;GLP;27/12/2022;105;;R$ / 13 kg;ULTRAGAZ
