Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;SC;JOINVILLE;EVALDO APARECIDO RODRIGUES; 17.046.697/0001-34;RUA GUANABARA;2720;;FATIMA;89229-112;GLP;30/11/2022;116;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;GASBOM TAIPAS COMÉRCIO DE GÁS LTDA; 14.500.305/0001-77;ESTRADA DAS TAIPAS;2711;;JARDIM RINÇÃO;02991-000;GLP;30/11/2022;108;;R$ / 13 kg;CONSIGAZ
NE;MA;CAXIAS;ITALO R C PEDROSA; 14.072.529/0001-25;RODOVIA MA-034;SN;"KM: KM 40 LOC VENEZA;";ITAPECURUZINHO;65606-885;GLP;30/11/2022;120;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;REVENDEDOR DE GAS GUATEMALA LTDA; 11.730.506/0001-72;RUA CASCAIS;225;;PENHA CIRCULAR;21011-610;GLP;30/11/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;APUCARANA;ALESANDRO DE SOUZA 00365951951; 18.738.023/0001-63;AVENIDA AVIACAO;519;;JARDIM TRABALHISTA;86807-000;GLP;30/11/2022;110;;R$ / 13 kg;BRANCA
N;PA;SANTAREM;L. SILVA & R. ANDRADE LTDA - ME.; 34.680.256/0001-09;AVENIDA PRESIDENTE VARGAS;2599;;APARECIDA;68040-060;GLP;30/11/2022;115;;R$ / 13 kg;FOGAS
SE;SP;JACAREI;POSTO DE SERVICOS SHOPPING TREVO LTDA; 03.166.277/0001-87;RUA ANTONIO AFONSO;23;;CENTRO;12327-270;GLP;30/11/2022;114,9;;R$ / 13 kg;LIQUIGÁS
NE;MA;SAO JOSE DE RIBAMAR;NICOLAU DERIVADOS DE PETROLEO LTDA; 35.196.823/0011-90;AVENIDA 4;1;"QUADRA: I; : LOT GENIPARANA;";GENIPARANA/BAIXO DO GATO;65110-000;GLP;30/11/2022;114,99;;R$ / 13 kg;LIQUIGÁS
CO;GO;GOIANIA;JJ DOS SANTOS - COMERCIAL - ME; 13.021.992/0001-85;RUA   FV 17;89;QD 13 LT 01;RESIDENCIAL FORTEVILLE;74370-714;GLP;30/11/2022;115;;R$ / 13 kg;CONSIGAZ
SE;MG;MONTES CLAROS;ALMEIDA E SILVA COMERCIO DE GAS LTDA; 19.933.971/0001-12;RUA CURITIBA;699;;JARDIM PALMEIRAS;39402-208;GLP;30/11/2022;120;;R$ / 13 kg;LIQUIGÁS
CO;DF;BRASILIA;J.F.C. DOS SANTOS DEPOSITO DE GAS LTDA; 20.081.728/0001-00;QUADRA QS 120 CONJUNTO 7 LOTE;3;;SAMAMBAIA SUL (SAMAMBAIA);72304-507;GLP;30/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;MONTES CLAROS;RITA DE CASSIA SILVA COSTA; 19.794.468/0001-23;RUA MONTE CASTELO;389;LETRA A;SANTA RITA I;39400-391;GLP;30/11/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;BARBACENA;NEIDE HELENA NETO 99854554600; 20.370.917/0001-95;RUA RAFAEL DE FELIPO (RES SAVASSI);137;;MONTE MARIO;36201-324;GLP;30/11/2022;107;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;AGNALDO FREIRE DA CRUZ - ME; 20.120.214/0001-09;RUA FREI EUSTAQUIO;281;LETRA A;SAO JUDAS TADEU;39402-413;GLP;30/11/2022;120;;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;SILVA & DEVINHALE GAS LTDA - ME - ME; 20.129.224/0001-05;RUA   SEBASTIAO RODRIGUES PINTO;292;;JARDIM ALGODOAL;13405-413;GLP;30/11/2022;95,99;;R$ / 13 kg;COPA ENERGIA
S;PR;LONDRINA;PARANÁ NORTE GÁS LTDA - ME; 20.493.192/0001-22;RUA   ODY SILVEIRA;563;;ALTO DA BOA VISTA;86083-040;GLP;30/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;RO;JI-PARANA;SILVEIRA & SILVEIRA LTDA - ME; 13.479.492/0001-91;RUA MENEZES FILHO;2500;;DOIS DE ABRIL;76900-811;GLP;30/11/2022;125;;R$ / 13 kg;AMAZONGÁS
NE;MA;ACAILANDIA;W B DE LIMA COMERCIO - ME; 18.571.087/0001-12;RUA DORGIVAL PINHEIRO DE SOUZA;726;;CENTRO;65930-000;GLP;30/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;BELO HORIZONTE;DISTRIBUIDORA DE GAS IRMAOS SILVA LTDA; 20.856.689/0001-68;RUA JOSE FELIX MARTINS;326;;MANTIQUEIRA;31660-100;GLP;30/11/2022;99,99;;R$ / 13 kg;NGC DISTRIBUIDORA
NE;MA;IMPERATRIZ;F. P DA COSTA COMERCIO; 20.922.705/0001-73;RUA   PERNAMBUCO;1175;;NOVA IMPERATRIZ;65907-270;GLP;30/11/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;ARARAS;CLAUDEMIR THOMAZ DA SILVA 11524207802; 17.726.403/0001-15;AVENIDA LORETO;1530;;JARDIM DAS FLORES;13606-031;GLP;30/11/2022;105;;R$ / 13 kg;COPA ENERGIA
SE;SP;CAMPINAS;CHIMBA COMERCIO DE GAS LTDA; 21.164.749/0001-44;AVENIDA PRESIDENTE JUSCELINO;2486;"LOTE: 47 QRAC-1 QT10867;";RESIDENCIAL PARQUE DA FAZENDA;13060-589;GLP;30/11/2022;114,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;SETE LAGOAS;ALVES E ALVARENGA COMERIO DE GLP, FOGÕES, PEÇAS E UTILIDADES DOMESTICAS LTDA - EPP; 17.764.623/0001-33;RUA TEOFILO OTONI;859;;CENTRO;35700-007;GLP;30/11/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;MA;IMPERATRIZ;F A M COMERCIO LTDA - ME; 06.912.655/0001-12;AV. JACOB;40;;VILA REDENÇÃO;65910-547;GLP;30/11/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AP;MACAPA;J SAMPAIO SILVA & CIA LTDA - ME; 15.299.218/0002-47;AVENIDA CARAMURU;80;ANEXO A;SANTA INES;68901-542;GLP;30/11/2022;125;;R$ / 13 kg;LIQUIGÁS
S;PR;CURITIBA;GAS EXPRESS CURITIBA EIRELI - ME; 21.971.707/0001-15;RUA DOUTOR  HUGO DE BARROS;140;;JARDIM DAS AMERICAS;81530-220;GLP;30/11/2022;105;;R$ / 13 kg;BRANCA
N;AM;MANAUS;ELINELMA DA SILVA NOGUEIRA ME; 20.407.418/0001-25;RUA MOGI DOS CAMPOS;3;;JORGE TEIXEIRA;69088-541;GLP;30/11/2022;119;;R$ / 13 kg;FOGAS
SE;SP;ARARAS;FLORES COMERCIO DE GÁS LTDA - ME; 10.173.166/0001-63;RUA EMILIO PACAGNELLA,;96;;PARQUE DAS ARVORES;13604-173;GLP;30/11/2022;105;;R$ / 13 kg;COPA ENERGIA
SE;RJ;ANGRA DOS REIS;NOVA ANGRA JAPUIBA GAS LTDA - ME; 21.046.036/0001-86;R RIO BONITO;11;;JAPUÍBA (CUNHAMBEBE);23900-000;GLP;30/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;TAUBATE;ALAIDE DOS SANTOS VASCONCELLOS; 17.180.414/0001-42;RUA PROFESSORA ESCOLASTICA MARIA DE JESUS;692;;JD EULALIA;12091-050;GLP;30/11/2022;87,99;;R$ / 13 kg;BRANCA
SE;MG;MONTES CLAROS;GÁS PAIS E FILHOS LTDA - ME; 21.985.535/0001-39;AVENIDA   INDEPENDENCIA;3840;;INDEPENDENCIA;39404-286;GLP;30/11/2022;120;;R$ / 13 kg;LIQUIGÁS
N;PA;REDENCAO;J.S. DISTRIBUIDORA DE GÁS E AGUA LTDA- ME; 22.458.361/0001-19;AVENIDA   JOSE CARRION;612;;JARDIM CUMARU;68550-370;GLP;30/11/2022;150;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CURITIBA;MARILU FATIMA DA SILVA COMERCIO DE GÁS - ME; 21.793.154/0001-58;RUA   AUGUSTO ZIBARTH;58;;UBERABA;81560-360;GLP;30/11/2022;105;;R$ / 13 kg;ULTRAGAZ
S;RS;SAPUCAIA DO SUL;DIONINHA DRIVE THRU GAS E AGUA LTDA; 21.337.146/0001-05;RUA TROPEIROS;1400;;PASQUALINI;93224-660;GLP;30/11/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;EZEQUIAS SCHIMERSKI DOS SANTOS - ME; 22.859.604/0001-20;AVENIDA  DA INTEGRACAO;2224;CASA;BAIRRO ALTO;82840-290;GLP;30/11/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;SP;SUZANO;F. A. CASTRO E SILVA - ME; 21.186.378/0001-00;AVENIDA TAIACUPEBA;705;;VILA NOVA URUPES;08615-380;GLP;30/11/2022;95;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;CENTRAL GAS - COMERCIO DE GAS E AGUA LTDA; 22.020.815/0001-75;RUA SAO BENEDITO;681;;LIXEIRA;78008-405;GLP;30/11/2022;112,99;;R$ / 13 kg;ULTRAGAZ
S;PR;PONTA GROSSA;ORILDE VANIN MENEGHINI - ME; 20.746.627/0001-01;RUA  AFONSO CELSO;3075;;JARDIM GIANNA;84020-000;GLP;30/11/2022;113;;R$ / 13 kg;BRANCA
SE;MG;JUIZ DE FORA;MENDES COMÉRCIO DE GÁS E MERCEARIA EIRELI - ME; 22.908.881/0001-86;RUA   VICOSA;103;;DEMOCRATA;36035-300;GLP;30/11/2022;111;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;JALES;CLEYTON LUIS DE CARVALHO PIMENTEL - ME; 12.237.845/0001-84;AVENIDA ARAPUA;3811;;JARDIM ZAFFANI;15707-110;GLP;30/11/2022;100;;R$ / 13 kg;BRANCA
N;AP;MACAPA;PAJE COMERCIO VAREJISTA DE GAS LIQUEFEITO LTDA; 10.432.491/0002-84;RUA   BENEDITO LINO DO CARMO;915;A;CONGOS;68904-366;GLP;30/11/2022;116;;R$ / 13 kg;LIQUIGÁS
SE;SP;JAU;DELGADO & DIZ DISTRIBUIDORA DE GAS LTDA; 22.865.321/0001-91;AVENIDA JOAO FERRAZ NETTO;1520;;JARDIM FERREIRA DIAS;17209-655;GLP;30/11/2022;118;;R$ / 13 kg;LIQUIGÁS
SE;SP;RIO CLARO;CELSO ROSSI & CIA LTDA; 21.390.251/0001-08;AVENIDA   40 A;390;;VILA ALEMA;13506-630;GLP;30/11/2022;100;;R$ / 13 kg;LIQUIGÁS
NE;CE;JUAZEIRO DO NORTE;ITACIANA NOGUEIRA DE SOUZA; 16.939.659/0001-48;RUA SANTA  ISABEL;1538;;SAO MIGUEL;63020-060;GLP;30/11/2022;110;;R$ / 13 kg;COPA ENERGIA
S;PR;MARINGA;HRA COMERCIO DE GAS LTDA - EPP; 23.531.126/0001-98;AVENIDA DOS PALMARES;1016;;JARDIM AMERICA;87045-290;GLP;30/11/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;PI;TERESINA;MARIA DE F M DE SOUSA COMÉRCIO DE GÁS EIRELI ME; 22.897.275/0001-02;RUA   CASTELO DO PIAUI;2606;;MEMORARE;64009-330;GLP;30/11/2022;107;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO CARLOS;DAIENE SUELEM MARTINS CARDOSO; 23.956.698/0001-19;AVENIDA ROMUALDO VILLANI;311;;JARDIM IPANEMA;13563-651;GLP;30/11/2022;115;;R$ / 13 kg;ULTRAGAZ
NE;CE;CAUCAIA;JL COMERCIO DE GAS GLP LTDA - ME; 20.835.178/0001-60;RUA   ANHANGÁ;962;;PARQUE POTIRA (JUREMA);61650-520;GLP;30/11/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CURITIBA;ANGELA GONÇALVES; 23.196.860/0001-48;RUA ALBERICO FLORES BUENO;1016;;BAIRRO ALTO;82840-170;GLP;30/11/2022;110;;R$ / 13 kg;ULTRAGAZ
S;PR;SAO JOSE DOS PINHAIS;DURAGÁS COMERCIO E DISTRIBUIDORA DE GÁS LTDA - ME; 23.730.857/0001-62;AVENIDA DATORRES;4465;;SÃO PEDRO;83005-450;GLP;30/11/2022;103;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;MA;SAO LUIS;CARONE COMBUSTIVEIS LTDA; 23.037.695/0003-43;AVENIDA PRINCIPAL;2;POSTO;PARQUE AURORA;65051-843;GLP;30/11/2022;114,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;VARZEA PAULISTA;BOM GAS VARZEA PAULISTA LTDA; 23.883.375/0001-42;AVENIDA BERTIOGA;690;LOTE  40                  QUADRAF;VILA TUPI;13225-000;GLP;30/11/2022;104,99;;R$ / 13 kg;ULTRAGAZ
CO;MT;CUIABA;MAGNO CELSON PEREIRA DE SÁ; 20.844.701/0001-14;AV DAS FLORES;511;ESQ C R DAS ACACIAS;SÃO FRANCISCO;78088-720;GLP;30/11/2022;120;;R$ / 13 kg;COPA ENERGIA
SE;SP;SAO PAULO;J BIRIBA COMERCIO E DISTRIBUIDORA DE GÁS E AGUA LTDA - ME; 21.009.687/0001-04;PRAÇA   LEONARDO DE BARROS CARVALHO;102;;VILA NHOCUNE;03559-090;GLP;30/11/2022;110;;R$ / 13 kg;LIQUIGÁS
CO;MT;CUIABA;NOVA RENASCER GAS E AGUA EIRELI; 22.122.488/0001-62;AVENIDA PROFESSORA  EDNA MARIA DE ALBUQUERQUE AFFI;868;LT 15 QD 13;JD RENASCER;78061-388;GLP;30/11/2022;120;;R$ / 13 kg;COPA ENERGIA
CO;DF;BRASILIA;GAS BRASIL COMERCIO DE GASES LTDA; 23.934.155/0001-09;QUADRA QNM 23 CONJUNTO A;.;LOTE 46;CEILANDIA SUL (CEILANDIA);72215-231;GLP;30/11/2022;97,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;OURO GAS LTDA; 23.934.139/0001-08;QUADRA QS 5 RUA 311;.;LOTE 11;AREAL AGUAS CLARAS;71964-180;GLP;30/11/2022;94,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SUZANO;SANDRO ROBERTO DOS SANTOS GAZ; 11.030.908/0001-64;AVENIDA MIGUEL BADRA;2050;;CIDADE MIGUEL BADRA;08690-000;GLP;30/11/2022;99,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;SAO JOSE DOS PINHAIS;RENATO HARMATCHUK; 23.961.348/0001-40;RUA   ESTELA MARI REZENDE;10311;;BORDA DO CAMPO;83075-452;GLP;30/11/2022;100;;R$ / 13 kg;BRANCA
NE;PI;TERESINA;T S B LIMA FELIX COMERCIO DE GAS; 24.822.746/0001-49;AVENIDA HIGINO CUNHA;1940;;CRISTO REI;64014-535;GLP;30/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;JAU;CHASLISTON LUIZ ULLRICH; 24.863.353/0001-83;RUA TENENTELOPES;1147;;CENTRO;17201-460;GLP;30/11/2022;118;;R$ / 13 kg;CONSIGAZ
NE;MA;IMPERATRIZ;VERA E BRITO LTDA; 06.234.242/0001-26;AVENIDA INDUSTRIAL;599;ANEXO 1;BOM SUCESSO;65900-970;GLP;30/11/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;RN;NATAL;NICOLAS RIBEIRO PACHECO; 23.238.302/0001-06;RUA ADOLFO GORDO;2199;;CIDADE DA ESPERANÇA;20436-165;GLP;30/11/2022;115;;R$ / 13 kg;LIQUIGÁS
NE;PB;CAMPINA GRANDE;MERCADINHO MENOR PREÇO COMERCIO DE ALIMENTOS E BEBIDAS LTDA - ME; 70.097.068/0001-16;RUA ALMIRANTE BARROSO;1780;;CRUZEIRO;58106-123;GLP;30/11/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;PARA DE MINAS;COMERCIAL JOYBRI LTDA; 04.603.271/0009-40;RUA JOSE CORREA VIANA;25;;J.K;35660-970;GLP;30/11/2022;115;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;CE;CAUCAIA;DISTRIBUIDORA DE GAS PLANETA LTDA; 22.556.699/0001-03;RUA COLIBRI;1494;;PARQUE POTIRA (JUREMA);61650-510;GLP;30/11/2022;115;;R$ / 13 kg;LIQUIGÁS
NE;CE;CAUCAIA;J W DISTRIBUIDORA DE GAS E TRANSPORTE EIRELI; 23.241.555/0001-20;AVENIDA AIRTON SENNA;S/N;;ARIANOPOLIS (JUREMA);61656-030;GLP;30/11/2022;115;;R$ / 13 kg;BAHIANA
N;PA;REDENCAO;CASA DO GELO GAS E AGUA LTDA; 26.076.078/0001-83;AVENIDA   BRASIL;1947;;ALTO PARANÁ;68550-325;GLP;30/11/2022;150;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;SAO PAULO;EDUARDO GAMARELLE SOARES DE CARVALHO ME; 24.545.384/0001-96;ESTRADA DO M BOI MIRIM;9814;;PARQUE DO LAGO;04945-046;GLP;30/11/2022;109,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AM;MANAUS;ALESON DA SILVA OLIVEIRA 95939598234; 23.832.290/0001-35;RUA 4;191;;NOVO ALEIXO;69099-999;GLP;30/11/2022;108,5;;R$ / 13 kg;AMAZONGÁS
NE;PB;CAMPINA GRANDE;J BATISTA RAMOS DE CARVALHO COMERCIO; 11.807.239/0006-07;RUA MANOEL DO Ó JUNIOR;241;QD 160 LT 02 E 3;CRUZEIRO;58106-175;GLP;30/11/2022;110;;R$ / 13 kg;COPA ENERGIA
SE;SP;PINDAMONHANGABA;AUTOPINDA 2 ADMINISTRACAO PARTICIPACOES E SERVICOS AUTOMOTIVOS LTDA; 18.110.581/0002-60;RUA DOUTOR RODRIGO ROMERO;25;;CRISPIM;12402-060;GLP;30/11/2022;110;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;RAIMUNDO NONATO DOS SANTOS; 23.264.519/0001-82;RUA  DO ABIEIROS;5;;JORGE TEIXEIRA;69088-010;GLP;30/11/2022;118;;R$ / 13 kg;FOGAS
S;PR;UMUARAMA;H. P. MERCADO LTDA; 06.981.099/0002-17;AV JUNQUEIRA FREIRE;1196;;CONJUNTO HABITACIONAL SONHO MEU;87510-000;GLP;30/11/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;PINDAMONHANGABA;JOAO PAULO DE CARVALHO OLIVEIRA ME; 25.050.836/0001-21;RUA  DO PURIS;386;;PARQUE SÃO DOMINGOS;12410-380;GLP;30/11/2022;104;;R$ / 13 kg;ULTRAGAZ
SE;SP;SUZANO;MF - W DISTRIBUIDORA DE GAS LTDA; 24.734.843/0001-80;AVENIDA BRASIL (CIDADE CRUZEIRO DO SUL);445;;PARQUE SUZANO;08673-055;GLP;30/11/2022;99,99;;R$ / 13 kg;BRANCA
N;RO;JI-PARANA;SILVA & MASTRANGELO COMERCIO DE GAS LTDA EPP; 26.769.981/0001-20;RUA MARINGA;433;A;NOVA BRASILIA;76908-349;GLP;30/11/2022;130;;R$ / 13 kg;FOGAS
SE;MG;IPATINGA;EDIMAR PATRICIO BARBOSA 05982897639; 23.011.239/0001-62;AVENIDA GERASA;2286;;BETHANIA;35164-056;GLP;30/11/2022;120;;R$ / 13 kg;BRANCA
SE;MG;IPATINGA;MJS GAS LTDA; 24.263.449/0001-00;AVENIDA LUIZA M. NASCIMBENE;741;;VILA CELESTE;35162-507;GLP;30/11/2022;120;;R$ / 13 kg;BRANCA
S;RS;SAPIRANGA;JOAQUINA M.L.P. FLORES - ME; 10.389.661/0001-04;RUA REAL MADRI;695;;ZONA RURAL;93800-000;GLP;30/11/2022;105;;R$ / 13 kg;BRANCA
SE;SP;PIRACICABA;S O S GAS E AGUA PIRACICABA EIRELI; 26.843.404/0001-30;AVENIDA CRISTOVAO COLOMBO;350;;JARDIM ALGODOAL;13405-459;GLP;30/11/2022;97;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;MT;CUIABA;VANDA MARIA GUIMARÃES ARECO 61690198168; 24.873.472/0001-17;AVENIDA PROFESSORA  EDNA MARIA DE ALBUQUERQUE AFFI;2;QUADRA 08;JARDIM IMPERIAL II;78076-001;GLP;30/11/2022;120;;R$ / 13 kg;COPA ENERGIA
SE;RJ;RIO DE JANEIRO;RIACHUELO COMERCIO DE GAS EIRELI; 26.629.092/0001-67;RUA ANA NERI;1020;1020 A;ROCHA;20960-005;GLP;30/11/2022;100;;R$ / 13 kg;BRANCA
NE;PE;PETROLINA;JUCIANO RAUL DO NASCIMENTO SANTOS 06714087470; 18.466.447/0001-16;RUA DRACENA (LOT VI ESPERANÇA);231;;ANTONIO CASSIMIRO;56321-650;GLP;30/11/2022;108;;R$ / 13 kg;BAHIANA
NE;RN;NATAL;L DE A CARLOS - ME; 26.174.575/0001-14;RUA   HENRIQUE DIAS;140;A;BOM PASTOR;59060-170;GLP;30/11/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;RJ;CAMPOS DOS GOYTACAZES;ALVES E CRESPO REVENDEDOR DE GLP - ME; 22.970.556/0001-43;RUA DOUTOR BEDA;655;;PQ SÃO BENEDITO;28028-110;GLP;30/11/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;MOGI DAS CRUZES;JEANE DE AQUINO CUNHA - ME; 26.269.791/0001-43;AVENIDA JAPÃO;5752;;JARDIM AEROPORTO I;08760-380;GLP;30/11/2022;105;;R$ / 13 kg;BRANCA
NE;CE;JUAZEIRO DO NORTE;PEDRO HENRIQUE DE SOUZA GAS; 14.877.411/0001-74;RUA DO LIMOEIRO;878;;FRANCISCANOS;63020-070;GLP;30/11/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AP;MACAPA;E. DE S. DA SILVA - ME; 26.988.381/0001-52;AV. CARLOS GOMES;340;A;SANTA RITA;68900-000;GLP;30/11/2022;128;;R$ / 13 kg;LIQUIGÁS
CO;DF;BRASILIA;DISK GAS DA ANA EIRELI; 27.189.412/0001-78;QUADRA QNM 7 CONJUNTO J LOTE;48;;CEILANDIA SUL (CEILANDIA);72215-070;GLP;30/11/2022;99,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;MOGI GUACU;VINICIUS JOAQUIM DA SILVA; 27.739.177/0001-60;AVENIDA WASHINGTON LUIZ;1106;;VILA SAO CARLOS;13847-120;GLP;30/11/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;GO;GOIANIA;DISTRIBUIDORA MAUGE EIRELI; 27.572.960/0001-82;RUA SR 17;16;QUADRA3-B                 LOTE  11;PARQUE SANTA RITA;74393-580;GLP;30/11/2022;101,99;;R$ / 13 kg;BRANCA
NE;RN;NATAL;G G DA SILVA GAS E AGUA; 25.350.193/0001-31;RUA   PALMIRA RÊGO;1105;;TIROL;59022-440;GLP;30/11/2022;115;;R$ / 13 kg;BAHIANA
SE;SP;JALES;ANTONIO MARCOS MAZONAS 07070797800; 27.173.658/0001-51;AVENIDA GUILHERME SONCINI;1551;;JARDIM TANGARÁ;15704-296;GLP;30/11/2022;100;;R$ / 13 kg;LIQUIGÁS
SE;MG;IPATINGA;AM COMERCIO E VAREJO EIRELI - ME; 21.821.899/0001-83;RUA   ISRAELITA;271;;BETHÂNIA;35164-065;GLP;30/11/2022;120;;R$ / 13 kg;BRANCA
NE;PE;PETROLINA;PEDRO P DA SILVA GAS; 08.455.663/0001-02;RUA   BERNARDINO DE AMORIM COELHO;32;LJ B;JOSÉ E MARIA;56320-350;GLP;30/11/2022;110;;R$ / 13 kg;BAHIANA
S;PR;MARINGA;ADRIANO RORATO 06525668980; 27.378.659/0001-32;AVENIDA VEREADORANTÔNIO BORTOLOTTO;803;;DISTRITO DE IGUATEMI (IGUATEMI);87103-002;GLP;30/11/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;DISTRIBUIDORA DE BEBIDAS BACACHERI LTDA; 16.669.842/0001-70;ESTRADA GUILHERME WEIGERT;1105;;SANTA CANDIDA;82720-000;GLP;30/11/2022;105;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;PONTA GROSSA;PRINCESA DOS CAMPOS COMERCIO DE GAS LTDA; 27.549.739/0001-03;RUA AFONSO CELSO;454;;UVARANAS;84020-000;GLP;30/11/2022;99,9;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;SP;SAO PAULO;GABI - DEPOSITO DE GAS LTDA; 07.276.772/0001-08;RUA SATURNINO DE SOUSA;84;;VILA NHOCUNE;03561-090;GLP;30/11/2022;109,99;;R$ / 13 kg;ULTRAGAZ
S;PR;SAO JOSE DOS PINHAIS;RENATO HARMATCHUK; 23.961.348/0002-21;RUA  DAVID CAMPISTA;1923;;AFONSO PENA;83045-060;GLP;30/11/2022;99,9;;R$ / 13 kg;COPA ENERGIA
CO;DF;BRASILIA;SRB MAECAVA DEPOSITO DE GAS LTDA; 27.613.921/0001-86;QUADRA QSF 11 LOTE;302;;TAGUATINGA SUL (TAGUATINGA);72025-610;GLP;30/11/2022;94,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;JACAREI;POSTO DE SERVICOS SAO JORGE SALVADOR LTDA.; 22.526.323/0001-56;AVENIDA SAO JORGE;17;;CIDADE SALVADOR;12312-000;GLP;30/11/2022;114,9;;R$ / 13 kg;BRANCA
CO;MT;VARZEA GRANDE;A S GAS E AGUA LTDA; 15.762.443/0002-78;RUA 19 DE ABRIL ( RES. N. ESPERANÇA);SN;QUADRA 55 LOTE 02;PETROPOLIS;78144-364;GLP;30/11/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;RJ;RIO DE JANEIRO;CENTRAL REVENDEDORA E DISTRIBUIDORA DE GAS LTDA - ME; 28.237.562/0001-72;RUA ALFREDO DOLABELA PORTELA;67 / 77;;GAMBOA;20221-220;GLP;30/11/2022;117;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;RS;SAPUCAIA DO SUL;THEREZA IOLANDA DIEHL - ME; 26.387.645/0001-12;RUA THEOFILO SOUTO MAIOR;246;;CENTRO;93214-580;GLP;30/11/2022;100;;R$ / 13 kg;BRANCA
SE;SP;SAO CARLOS;MAURICIO BALDAN- ME; 28.476.322/0001-20;RUA   KARL HERMANN TATSCH;720;;JARDIM MUNIQUE;13568-535;GLP;30/11/2022;110;;R$ / 13 kg;LIQUIGÁS
N;AP;MACAPA;W.G.S PINHEIRO; 28.088.514/0001-60;RUA VICENTE RAIMUNDO ALVES;1381;;ZERAO;68903-432;GLP;30/11/2022;128;;R$ / 13 kg;BRANCA
CO;MT;CUIABA;UNIVERSAL GAS E AGUA EIRELI - ME; 26.482.116/0001-06;RUA   UM;1B;QD 1A;RESIDENCIAL CLAÚDIO MARCHETTI;78076-311;GLP;30/11/2022;119,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;AUGUSTO E FELIPE GAS LTDA; 28.336.607/0001-66;RUA ANTONIO GIAROLA;70;;CEU AZUL;31580-200;GLP;30/11/2022;108;;R$ / 13 kg;SUPERGASBRAS ENERGIA
CO;DF;BRASILIA;MARANATA COMERCIO DE GAS LTDA; 28.634.655/0001-30;AREA ADE CONJUNTO 13 LOTE;21;;SAMAMBAIA SUL (SAMAMBAIA);72314-713;GLP;30/11/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
