Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
N;AC;RIO BRANCO;M. F. M. LINS MALVEIRA; 09.604.285/0001-44;RUA RIO GRANDE DO SUL;1557;;VOLTA SECA;69911-018;GLP;26/10/2022;126;;R$ / 13 kg;FOGAS
NE;PI;TERESINA;E. LIMA DE OLIVEIRA; 09.598.678/0001-92;RUA DONA AMELIA RUBIM;5081;;ITARARE;64077-710;GLP;26/10/2022;120;;R$ / 13 kg;BRANCA
S;SC;LAGES;WALDIR SCHWALB ARAÚJO - ME.; 01.138.793/0001-72;AV. DUQUE DE CAXIAS;128;;CENTRO;88502-290;GLP;26/10/2022;115;;R$ / 13 kg;BRANCA
SE;MG;CARATINGA;JOSÉ D`AVILA GARDINGO; 09.435.954/0001-00;AVENIDA  JOÃO CAETANO NASCIMENTO;1502;;LIMOEIRO;35300-104;GLP;26/10/2022;120;;R$ / 13 kg;ULTRAGAZ
S;PR;GUARAPUAVA;VALDECIR JOSE VIER COMERCIO DE GAS  - ME; 09.274.084/0001-26;AVENIDA SALVADOR GOMES;12;;VILA BELA;85027-250;GLP;26/10/2022;120;;R$ / 13 kg;LIQUIGÁS
SE;SP;CARAPICUIBA;LUCIOGAS COMERCIO DE GAS LTDA ME; 03.498.950/0001-86;AVENIDA   NETUNO;970;;JARDIM NOVO HORIZONTE;06341-420;GLP;26/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;MG;PATOS DE MINAS;JOSE DOS REIS DE FREITAS & CIA LTDA; 08.832.539/0001-19;AVENIDA BRASIL;2036;;BRASIL;38700-188;GLP;26/10/2022;110;;R$ / 13 kg;BRANCA
SE;SP;MOGI DAS CRUZES;JU COMÉRCIO DE GÁS E ÁGUA LTDA - ME; 10.699.887/0001-01;AVENIDA JOÃO XXIII;3514;;JARDIM SÃO PEDRO;08830-000;GLP;26/10/2022;104,99;;R$ / 13 kg;ULTRAGAZ
SE;SP;BRAGANCA PAULISTA;LUIS DONIZETE DO PRADO GÁS - ME; 10.768.627/0001-40;AVENIDA   PASCHOALINO CATALDO;77;;JARDIM SÃO MIGUEL;12903-400;GLP;26/10/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;MG;UBERLANDIA;POPGAS COMERCIO E TECNOLOGIA LTDA; 10.262.307/0001-14;RUA JOAO BALBINO;749;;SANTA MONICA;38408-262;GLP;26/10/2022;105;;R$ / 13 kg;ULTRAGAZ
NE;CE;CAUCAIA;J M GAS CAUCAIA LTDA; 10.705.795/0001-97;RUA JUACI SAMPAIO PONTES;2934;;ACUDE;61605-170;GLP;26/10/2022;120;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;MS COMÉRCIO E TRANSPORTE DE GLP LTDA - ME.; 10.909.768/0001-36;RUA BENTO CARDOSO;670;;BRÁS DE PINA;21215-000;GLP;26/10/2022;99,99;;R$ / 13 kg;ULTRAGAZ
SE;MG;BELO HORIZONTE;CEU AZUL COMPANHIA DE GÁS LTDA; 10.295.993/0001-20;RUA RADIALISTA  MACLEREVSKI;134;;CEU AZUL;31578-500;GLP;26/10/2022;110;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;ENTREGADORA PAINA LTDA. - ME.; 05.398.140/0001-83;AVENIDA PAULA FERREIRA;2548;;PIRITUBA;02916-000;GLP;26/10/2022;105;;R$ / 13 kg;COPA ENERGIA
SE;RJ;SAO JOAO DE MERITI;SUPER GASBOM 2000 LTDA.; 03.467.619/0001-07;RUA  JULIO DE CASTILHO;S/N;LOTE 24, QD.11;EDEN;25540-350;GLP;26/10/2022;94,9;;R$ / 13 kg;BRANCA
CO;DF;BRASILIA;GOLD COMÉRCIO DE GÁS LTDA.; 11.016.437/0001-30;QS 7 AVENIDA AGUAS CLARAS;LOTE 34;;TAGUATINGA;71966-700;GLP;26/10/2022;104,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;NITEROI;LCM REVENDEDORA DE GÁS LTDA; 11.024.972/0001-32;AVENIDA RUI BARBOSA;S/N;LOTE 51 QD. E;SAO FRANCISCO;24360-440;GLP;26/10/2022;90;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;JEFFERSON AFONSO DA SILVA - GLP - ME.; 08.884.064/0001-04;ESTRADA LAZARO AMANCIO DE BARROS;225;;BRASILANDIA;02846-010;GLP;26/10/2022;99,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;HY ULTRA AZUL COMÉRCIO DE GÁS LTDA.; 10.375.289/0001-87;ESTRADA DA BARONESA;991;;JARDIM HERCULANO;04944-180;GLP;26/10/2022;118;;R$ / 13 kg;ULTRAGAZ
SE;SP;SAO PAULO;NOVA ALIGÁS COMÉRCIO DE GLP LTDA - ME; 09.431.541/0001-49;ESTRADA DAS TAIPAS;2779;B;JARDIM RINCAO;02991-000;GLP;26/10/2022;110;;R$ / 13 kg;LIQUIGÁS
SE;ES;GUARAPARI;BETOGÁS COMERCIAL LTDA ME; 11.204.958/0001-10;AVENIDA   CENTRAL;615;;ADALBERTO SIMAO NADER;29214-400;GLP;26/10/2022;110;;R$ / 13 kg;BRANCA
SE;RJ;RIO DE JANEIRO;CARLOS ALBERTO COMÉRCIO VAREJISTA DE GÁS LTDA - ME; 11.041.003/0001-90;RUA GRALHA DO CAMPO;211;LOTE 211 LOJA;JACAREPAGUA;22713-740;GLP;26/10/2022;89,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;LONDRINA;GASULTRA REVENDA E COMERCIO DE GAS LTDA; 11.025.423/0001-82;AVENIDA SAUL ELKIND;2840;;RESIDENCIAL PROF MARIETA;86082-000;GLP;26/10/2022;110;;R$ / 13 kg;ULTRAGAZ
N;AM;MANAUS;W. SOUZA DA CUNHA ME; 11.068.850/0001-48;RUA 42 A;71;;CIDADE NOVA;69099-000;GLP;26/10/2022;108;;R$ / 13 kg;AMAZONGÁS
NE;BA;LAURO DE FREITAS;D SILVA NUNES GÁS - ME; 07.225.902/0001-75;R GREGORIO PINTO DE ALMEIDA;145;;CENTRO;42700-000;GLP;26/10/2022;105;;R$ / 13 kg;LIQUIGÁS
SE;MG;BELO HORIZONTE;COMERCIAL TEGAS LTDA.; 11.410.059/0001-74;RUA  PROGRESSO;1053;;PADRE EUSTÁQUIO;30720-320;GLP;26/10/2022;120;;R$ / 13 kg;ULTRAGAZ
NE;CE;CAUCAIA;RONDINELLI TEIXEIRA DA SILVA; 11.701.768/0001-09;RUA JUACI SAMPAIO PONTES;3599;;CENTRO;61600-150;GLP;26/10/2022;115;;R$ / 13 kg;BAHIANA
SE;RJ;NOVA FRIBURGO;JILMARA COMERCIO DE GAS LTDA.; 11.122.602/0001-38;AVENIDA GOVERNADOR  ROBERTO SILVEIRA;1188;;PRADO;28635-000;GLP;26/10/2022;108;;R$ / 13 kg;BRANCA
SE;MG;BARBACENA;ADEMIR JOSÉ DA SILVA; 04.888.546/0001-81;MARIA JOSE MIRANDA;286;;SAO PEDRO;36204-344;GLP;26/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
S;PR;CURITIBA;AT SOUZA DISTRIBUIDORA DE GAS EIRELI; 11.193.383/0001-88;RUA SATURNINO MIRANDA;512;CASA  01;SANTA FELICIDADE;82030-320;GLP;26/10/2022;110;;R$ / 13 kg;ULTRAGAZ
SE;RJ;RIO DE JANEIRO;N. E. L. REVENDEDOR DE GÁS LTDA.; 10.987.833/0001-41;RUA TOROPASSO;19;;IRAJA;21235-567;GLP;26/10/2022;94,99;;R$ / 13 kg;CONSIGAZ
SE;RJ;NOVA FRIBURGO;MAIS GAS -COMERCIO E DISTRIBUICAO DE GAS GLP LTDA; 11.073.887/0001-64;AVENIDA GOVERNADOR ROBERTO SILVEIRA;3680;FUNDOS;CONSELHEIRO PAULINO;28635-000;GLP;26/10/2022;108;;R$ / 13 kg;NACIONAL GÁS BUTANO
CO;DF;BRASILIA;LINO COMERCIO DE GAS LTDA ME; 11.199.138/0001-88;QS 415 CONJUNTO G;SN;LT: 04;SAMAMBAIA NORTE (SAMAMBAIA);72323-527;GLP;26/10/2022;99,99;;R$ / 13 kg;BRANCA
SE;SP;SAO JOSE DOS CAMPOS;VANGÁS COMÉRCIO DE GÁS LTDA - ME; 11.405.046/0001-07;RUA GENESIA BERARDINELLI TARANTINO;530;;VILA PIRATININGA;12216-220;GLP;26/10/2022;117,99;;R$ / 13 kg;BRANCA
SE;RJ;SAO JOAO DE MERITI;ISAGOR COMÉRCIO E DISTRIBUIDORA DE GÁS LTDA; 00.063.903/0001-11;RUA OTAVIO MANGABEIRA;237;;JARDIM MERITI;25555-120;GLP;26/10/2022;89,99;;R$ / 13 kg;BRANCA
N;AP;MACAPA;TUCUMA GAS LTDA; 11.820.488/0001-10;AVENIDA DOM JOSE MARITANO;790;E;UNIVERSIDADE;68903-270;GLP;26/10/2022;118;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;MG;CARATINGA;DISTRIBUIDORA DE GAS SANTOS LTDA; 12.014.334/0001-01;RUA JUCA VASCONCELOS;282;;SANTA CRUZ;35300-193;GLP;26/10/2022;129,9;;R$ / 13 kg;COPA ENERGIA
SE;SP;TAUBATE;P R BENTO BALON; 11.130.009/0001-33;AVENIDA ASSIS CHATEAUBRIAND;70;;JARDIM INDEPENDENCIA;12031-230;GLP;26/10/2022;105;;R$ / 13 kg;BRANCA
SE;RJ;SAO JOAO DE MERITI;VILA UNIÃO REVENDEDORA DE GÁS LTDA ME; 11.359.675/0001-48;RUA CELINA PAIVA;32;;SÃO MATHEUS;25530-120;GLP;26/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;RN;PARNAMIRIM;ANICELIO DE A. MONTEIRO - ME; 11.806.756/0001-49;RUA PADRE  OLIVEIRA ROLIM;50;;LIBERDADE;59155-600;GLP;26/10/2022;113;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;RN;MOSSORO;CRISTIANE RAQUEL GUILHERME GUEDES; 11.692.881/0001-75;RUA JOAO CORDEIRO;1;;BARROCAS;59621-030;GLP;26/10/2022;115;;R$ / 13 kg;BAHIANA
SE;RJ;RIO DE JANEIRO;NUNES SOS COMERCIO DE GAS LTDA; 12.056.325/0001-75;RUA   ROSARIO FUSCO;69;;PENHA CIRCULAR;21215-520;GLP;26/10/2022;99,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;RJ;VOLTA REDONDA;B G A PEREIRA COMERCIO DE GAS ME; 11.445.680/0001-73;AVENIDA ANTONIO DE ALMEIDA;506;;RETIRO;27275-040;GLP;26/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;CURITIBA;HELIO ALVES DE LIMA GAS E AGUA ME; 08.906.442/0002-94;AVENIDA MARECHAL FLORIANO PEIXOTO;6,794;CASA  4;BOQUEIRAO;81670-000;GLP;26/10/2022;99,9;;R$ / 13 kg;BRANCA
SE;RJ;DUQUE DE CAXIAS;P J  REVENDEDORA DE GÁS LTDA; 12.316.375/0001-44;RUA   VIRGINIA;S/N;LOTE  03  / QUADRA 06 /  LOJA 02;VILA ROSÁRIO;25041-130;GLP;26/10/2022;89,99;;R$ / 13 kg;BRANCA
CO;MS;CAMPO GRANDE;KERO GAS COMERCIO VAREJISTA DE GAS E ALIMENTOS LTDA; 12.097.987/0001-93;RUA PAIVA MEIRA;200;;SOBRINHO;79110-070;GLP;26/10/2022;105;;R$ / 13 kg;COPA ENERGIA
CO;MT;VARZEA GRANDE;BOTURA & FAGUNDES LTDA; 02.636.146/0006-68;RUA   JULIO DOMINGOS DE CAMPOS;S/N;QUADRA 15 LOTE 05/06 ESQ 15 DE NOVEMBRO;JARDIM GLORIA L;78140-340;GLP;26/10/2022;113;;R$ / 13 kg;COPA ENERGIA
N;AP;MACAPA;T. N. S. DA S. O. PANTOJA; 13.035.765/0001-09;AVENIDA PRIMEIRO DE MAIO;899;;BURITIZAL;68902-891;GLP;26/10/2022;128;;R$ / 13 kg;BRANCA
S;PR;GUARAPUAVA;DAVI DOS SANTOS - GAS; 12.675.202/0001-12;RUA PROFESSOR BECKER;1108;;CENTRO;85010-170;GLP;26/10/2022;118;;R$ / 13 kg;NGC DISTRIBUIDORA
NE;RN;NATAL;CENTRAL GAS BUTANO LTDA ME.; 13.191.753/0001-73;RUA BARAO DE MAUA;118;;BOM PASTOR;59060-220;GLP;26/10/2022;95;;R$ / 13 kg;BAHIANA
CO;GO;LUZIANIA;MARCA COMERCIO DE GAS LTDA - ME; 12.612.902/0001-68;AVENIDA   LUCENA RORIZ;22/23;QUADRA 82, LOTE;JARDIM DO INGA;72850-010;GLP;26/10/2022;101,99;;R$ / 13 kg;BRANCA
SE;SP;SAO CAETANO DO SUL;WTTB COMERCIO DE GAS LTDA; 12.650.758/0001-54;RUA DOS BERILOS;177;;PROSPERIDADE;09550-600;GLP;26/10/2022;99,99;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO JOSE DOS CAMPOS;LICIA GOMES DE OLIVEIRA 08100610827; 13.106.799/0001-47;AVENIDA ELISIO GALDINO SOBRINHO;544;;CIDADE MORUMBI;12236-740;GLP;26/10/2022;105;;R$ / 13 kg;BRANCA
SE;SP;ITAQUAQUECETUBA;VIEIRA COMERCIO DE GAS LTDA; 11.999.789/0001-52;AVENIDA ROOSEVELT;95;;JARDIM DO VALE;08595-520;GLP;26/10/2022;89,99;;R$ / 13 kg;LIQUIGÁS
S;SC;LAGES;CLOVIS DA SILVA ANTUNES; 14.129.546/0001-51;RUA SAO JOAQUIM;1166;;COPACABANA;88504-010;GLP;26/10/2022;130;;R$ / 13 kg;LIQUIGÁS
N;RO;JI-PARANA;ROBERTO & NASCIMENTO LTDA - ME; 10.763.213/0001-29;RUA BRASILEIA;2503;;CAFEZINHO;76913-084;GLP;26/10/2022;135;;R$ / 13 kg;FOGAS
S;SC;CHAPECO;TUPY DISTRIBUIDORA DE GÁS E TRANSPORTES LTDA; 14.546.171/0001-25;AVENIDA CORONEL LICINIO DE CORDOVA;522;D;SAO CRISTOVAO;89803-210;GLP;26/10/2022;145;;R$ / 13 kg;NACIONAL GÁS BUTANO
NE;CE;CAUCAIA;LG COMÉRCIO DE GÁS LP LTDA; 14.476.632/0001-30;RUA  DAS FLORES;250;;ARIANOPOLIS;61656-170;GLP;26/10/2022;107,99;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;RJ;RIO DE JANEIRO;LICIA GÁS DISTRIBUIDORA LTDA EPP; 13.900.244/0001-72;RUA   LICIA;35;LOJA D;BRAZ DE PINA;21211-090;GLP;26/10/2022;97,99;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;COMERCIAL DE GAS UNIDOS LTDA - ME.; 14.583.505/0001-30;ESTRADA DE ITAPECERICA;7950;;PARQUE FERNANDA;05858-002;GLP;26/10/2022;120;;R$ / 13 kg;ULTRAGAZ
CO;MT;VARZEA GRANDE;W.G.WEIMER- ME; 12.707.962/0001-64;RUA DA INDEPENDENCIA;676;;CENTRO SUL;78110-149;GLP;26/10/2022;116;;R$ / 13 kg;ULTRAGAZ
SE;RJ;VOLTA REDONDA;VMC COMERCIO DE GAS E AGUA LTDA; 12.144.003/0001-88;RUA 758;712;;CASA DE PEDRA;27257-200;GLP;26/10/2022;106;;R$ / 13 kg;CONSIGAZ
N;AC;RIO BRANCO;A & S DERIVADO DE PETROLEO EIRELI; 15.112.947/0001-61;AVENIDA NACOES UNIDAS;480;;BOSQUE;69900-715;GLP;26/10/2022;117;;R$ / 13 kg;AMAZONGÁS
SE;MG;CARATINGA;GAS VALE DO ACO TRANSPORTE E COMERCIO EIRELI; 10.576.934/0004-72;AVENIDA JOAO CAETANO NASCIMENTO;850;;LIMOEIRO;35300-104;GLP;26/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;GASBOM M. BOI MIRIM I COMERCIO DE GAS LTDA; 14.500.302/0001-33;ESTRADA M.BOI MIRIM;3841;;JARDIM DAS FLORES;04905-023;GLP;26/10/2022;110;;R$ / 13 kg;CONSIGAZ
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0074-52;QUADRA QI 18 LOTES 47/49/51/53;S/N;;TAGUATINGA;72135-180;GLP;26/10/2022;101,99;;R$ / 13 kg;LIQUIGÁS
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0073-71;QUADRA QNH AREA ESPECIAL N;59;;TAGUATINGA;71920-540;GLP;26/10/2022;101,99;;R$ / 13 kg;ULTRAGAZ
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0049-41;AVENIDA SEGUNDA  AV. NORTE LOTES;44564;;SAMAMBAIA;72331-025;GLP;26/10/2022;102,99;;R$ / 13 kg;ULTRAGAZ
CO;DF;BRASILIA;CASCOL COMBUSTIVEIS PARA VEICULOS LTDA; 00.306.597/0043-56;AVENIDA PRIMEIRA  AVENIDA  LOTES;44564;;SAMAMBAIA;72310-108;GLP;26/10/2022;102,99;;R$ / 13 kg;LIQUIGÁS
N;AM;MANAUS;D. P. MARINHO - ME; 11.993.816/0001-80;RUA   TREZE;1;AMAZONINO MENDES;CIDADE NOVA;69099-551;GLP;26/10/2022;115;;R$ / 13 kg;FOGAS
S;RS;PELOTAS;E. P. FERNANDES; 09.115.740/0001-48;AVENIDA   FERREIRA VIANA;760;;AREAL;96085-000;GLP;26/10/2022;107;;R$ / 13 kg;LIQUIGÁS
S;RS;NOVO HAMBURGO;REGINA M. COMÉRCIO DE GÁS LTDA - ME; 15.573.978/0001-10;RUA VEREADOR CARLOS EMILIO KOLLING;46;;SAO JORGE;93537-050;GLP;26/10/2022;99,9;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;GASBOM M BOI MIRIM II COMÉRCIO DE GÁS LTDA; 14.500.301/0001-99;ESTRADA DO M BOI MIRIM;6092;;PARQUE DO LAGO;04905-000;GLP;26/10/2022;109,99;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO PAULO;GASBOM GUARAPIRANGA COMÉRCIO DE GÁS LTDA; 14.500.296/0001-14;AVENIDA GUARAPIRANGA;5157;;PRAIA DA LAGOA;04910-015;GLP;26/10/2022;112,99;;R$ / 13 kg;CONSIGAZ
SE;SP;ARACATUBA;SOGAS ATA COMERCIO DE GAS LTDA - ME; 15.342.724/0001-90;RUA BOLIVIA;1350;;PARQUE INDUSTRIAL I;16072-455;GLP;26/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;PR;FOZ DO IGUACU;RONALDO ALVES DA SILVA - GÁS - ME; 84.822.261/0001-87;RUA   TIZIU;401;ESQ. BEIJA FLOR;PORTAL DA FOZ;85859-610;GLP;26/10/2022;125;;R$ / 13 kg;LIQUIGÁS
CO;MT;VARZEA GRANDE;NIZALVA ALVES DA ROCHA - ME; 13.657.174/0001-73;RUA BARAO DE AGUAPEI;1;;JARDIM ITORORO;78138-810;GLP;26/10/2022;120;;R$ / 13 kg;SUPERGASBRAS ENERGIA
N;AP;MACAPA;C.S DE VASCONCELOS; 16.559.043/0001-41;RUA   AMADEU GAMA;1643;;ZERAO;68903-230;GLP;26/10/2022;125;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AP;MACAPA;J SAMPAIO SILVA & CIA LTDA - ME; 15.299.218/0001-66;RUA   TERCEIRA;295;CJ HOSPITAL DE BASE;BURITIZAL;68902-756;GLP;26/10/2022;123;;R$ / 13 kg;LIQUIGÁS
SE;SP;SAO PAULO;CÍCERO DA SILVA ANDRADE ME; 16.912.152/0001-09;ESTRADA DOM'BOI MIRIM;6899;;PARQUE DO LAGO;04948-030;GLP;26/10/2022;109,99;;R$ / 13 kg;COPA ENERGIA
NE;PE;CARUARU;J A SILVA DE OLIVEIRA; 10.314.246/0001-91;RUA JANUARIO DA CUNHA BARBOSA;340;;UNIVERSITARIO;55016-510;GLP;26/10/2022;90;;R$ / 13 kg;BAHIANA
SE;MG;BARBACENA;EDRIE DE PAULA SOUZA 87118670600; 15.004.022/0001-05;RUA   PEDRO TOLEDO;93;;CAMPO;36200-340;GLP;26/10/2022;110;;R$ / 13 kg;LIQUIGÁS
NE;CE;CAUCAIA;AVENIDA COMERCIAL VAREJISTA DE GLP LTDA; 14.959.967/0001-00;AVENIDA   AIRTON SENNA;2255;;ARIANÓPOLIS;61656-030;GLP;26/10/2022;115;;R$ / 13 kg;BAHIANA
SE;SP;CARAPICUIBA;T.C.R. DA SILVA COMÉRCIO DE GÁS LTDA - ME; 13.133.628/0001-07;AVENIDA COMENDADOR DANTE CARRARO;1031;;CIDADE ARISTON;06396-000;GLP;26/10/2022;104,99;;R$ / 13 kg;LIQUIGÁS
S;PR;GUARAPUAVA;E.R. FRANCA; 10.811.549/0002-09;RUA TURIBIO GOMES;143;;VILA BELA;85025-250;GLP;26/10/2022;115;;R$ / 13 kg;BRANCA
SE;SP;CARAPICUIBA;GASBOM INOCENCIO SERAFICO I COMERCIO DE GAS LTDA; 14.482.072/0001-27;AVENIDA INOCENCIO SERAFICO;1541;;CENTRO;06320-291;GLP;26/10/2022;105;;R$ / 13 kg;CONSIGAZ
SE;RJ;SAO JOAO DE MERITI;REVENDEDORA DE GAS GRANDE CHAMA LTDA - ME; 15.288.041/0001-00;RUA   ALAGOAS;16;;CENTRO;25515-530;GLP;26/10/2022;96,99;;R$ / 13 kg;SUPERGASBRAS ENERGIA
SE;SP;VARZEA PAULISTA;TEODOLINO ANSELMO DA SILVA NETO 96285664820; 17.631.940/0001-81;AVENIDA   MACAUBA;554;;JARDIM MIRANTE;13224-600;GLP;26/10/2022;105;;R$ / 13 kg;LIQUIGÁS
CO;MT;VARZEA GRANDE;LEEIZA MENDES DE BARROS CARVALHO; 13.907.418/0001-29;RUA PRESIDENTE VENCESLAU BRAZ;28;QUADRA13                  LOTE  28;JARDIM GUANABARA;78150-000;GLP;26/10/2022;120;;R$ / 13 kg;BRANCA
SE;SP;SAO PAULO;GASBOM PARAPUA COMERCIO DE GAS LTDA; 14.871.756/0001-10;RUA PARAPUA;1961;;BRASILANDIA;02831-001;GLP;26/10/2022;106,99;;R$ / 13 kg;CONSIGAZ
NE;MA;IMPERATRIZ;F DE OLIVEIRA SILVA COMERCIO - ME; 15.384.271/0001-65;RUA   CORIOLANO MILHOMEM;430;;CENTRO;65900-330;GLP;26/10/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO PAULO;GASBOM TAIPAS COMÉRCIO DE GÁS LTDA; 14.500.305/0001-77;ESTRADA DAS TAIPAS;2711;;JARDIM RINÇÃO;02991-000;GLP;26/10/2022;108;;R$ / 13 kg;CONSIGAZ
SE;SP;SAO PAULO;GASBOM CALDEIRA FILHO COMERCIO DE GAS LTDA.; 15.500.662/0001-06;RUA CARLOS CALDEIRA FILHO;S/Nº;LT. 1 A 5 QD. 9;JD. SÃO JANUÁRIO;05335-120;GLP;26/10/2022;114,99;;R$ / 13 kg;CONSIGAZ
N;TO;PALMAS;VITAL E VITAL LTDA; 16.578.789/0001-00;LOTEAMENTO LOTE 02 LOTEAMENTO SERRA DOURADA MARGEM ESQ A ROD TO 020;S/N;;ZONA RURAL;77016-524;GLP;26/10/2022;130;;R$ / 13 kg;BRANCA
S;PR;FOZ DO IGUACU;ROSELAINE APARECIDA DE SANTI MEDEIROS; 19.146.143/0001-34;RUA SAPUCAI;31;;VILA C;85870-090;GLP;26/10/2022;100;;R$ / 13 kg;SUPERGASBRAS ENERGIA
NE;BA;SALVADOR;MELHOR GAS COMERCIO DE GAS EIRELI; 19.355.910/0001-15;RUA VIRGILDASIO SENA;S/N;;BOCA DO RIO;41710-220;GLP;26/10/2022;120;;R$ / 13 kg;BAHIANA
SE;SP;BOTUCATU;RENATO RUBIO - ME.; 18.085.271/0001-52;RUA   CRUZ PEREIRA;377;;VILA DOS LAVRADORES;18609-080;GLP;26/10/2022;105;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;CARAPICUIBA;LOPES DISTRIBUIDORA DE GAS LTDA; 19.450.974/0001-03;AVENIDA NOSSA SENHORA  APARECIDA;650;;VILA IZA;06317-160;GLP;26/10/2022;99,99;;R$ / 13 kg;CONSIGAZ
NE;PE;CARUARU;CARUARU COMERCIO DE GLP LTDA; 20.550.366/0001-41;RUA ALEXANDRINO BOA VENTURA;264;;KENNEDY;55036-525;GLP;26/10/2022;100;;R$ / 13 kg;MINASGAS
CO;GO;LUZIANIA;JT COMERCIO DE GAS LTDA - ME; 19.577.427/0001-85;RUA   GOIANIA;SN;QUADRA 115 LOTE 02;JARDIM DO INGA;72850-350;GLP;26/10/2022;105;;R$ / 13 kg;BRANCA
S;PR;LONDRINA;PARANÁ NORTE GÁS LTDA - ME; 20.493.192/0001-22;RUA   ODY SILVEIRA;563;;ALTO DA BOA VISTA;86083-040;GLP;26/10/2022;110;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;SAO JOSE DOS CAMPOS;SOUSA E CUSTODIO COMERCIO DE GAS LTDA; 18.407.058/0001-10;RUA LUIZ GUSTAVO DE VASCONCELOS;81;;RESIDENCIAL BOSQUE DOS IPES;12236-872;GLP;26/10/2022;99;;R$ / 13 kg;BRANCA
SE;MG;BELO HORIZONTE;DISTRIBUIDORA DE GAS IRMAOS SILVA LTDA; 20.856.689/0001-68;RUA JOSE FELIX MARTINS;326;;MANTIQUEIRA;31660-100;GLP;26/10/2022;99,99;;R$ / 13 kg;NGC DISTRIBUIDORA
SE;RJ;NOVA FRIBURGO;DISTRIBUIDORA DE GAS SUPERFRI LTDA; 20.160.190/0001-11;AVENIDA ANTONIO MARIO DE AZEVEDO;6076;": AREA 07 A-1;";CORREGO D'ANTAS;28630-310;GLP;26/10/2022;110;;R$ / 13 kg;SUPERGASBRAS ENERGIA
S;SC;CHAPECO;SILVEIRA E SGARBOSSA TRANSPORTES LTDA - ME; 10.349.442/0001-00;RUA MARECHALJOSE B. BORMANN - E;457;E - SALA 02;CENTRO;89802-120;GLP;26/10/2022;120;;R$ / 13 kg;ULTRAGAZ
NE;MA;IMPERATRIZ;F A M COMERCIO LTDA - ME; 06.912.655/0001-12;AV. JACOB;40;;VILA REDENÇÃO;65910-547;GLP;26/10/2022;100;;R$ / 13 kg;NACIONAL GÁS BUTANO
N;AP;MACAPA;J SAMPAIO SILVA & CIA LTDA - ME; 15.299.218/0002-47;AVENIDA CARAMURU;80;ANEXO A;SANTA INES;68901-542;GLP;26/10/2022;125;;R$ / 13 kg;LIQUIGÁS
SE;SP;MOGI GUACU;LUCIANE APARECIDA TOLEDO - ME; 12.385.933/0001-23;RUA PAULA BUENO;444;;CENTRO;13840-040;GLP;26/10/2022;99,99;;R$ / 13 kg;CONSIGAZ
SE;MG;PATOS DE MINAS;PATOS GAS LTDA - EPP; 21.382.485/0001-03;AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA;4,133;;RESIDENCIAL GRAMADO;38706-215;GLP;26/10/2022;115;;R$ / 13 kg;NACIONAL GÁS BUTANO
SE;SP;TAUBATE;ALAIDE DOS SANTOS VASCONCELLOS; 17.180.414/0001-42;RUA PROFESSORA ESCOLASTICA MARIA DE JESUS;692;;JD EULALIA;12091-050;GLP;26/10/2022;87,99;;R$ / 13 kg;BRANCA
